no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,debt_to_income_ratio,total_assets,loan_to_asset_ratio,monthly_income,monthly_payment,payment_to_income_ratio
3,1,1,7800000,17700000,6,876,15200000,25100000,10800000,0,2.269230478303785,51100000,0.34637964097104423,650000.0,2950000.0,4.538454556223759
3,0,1,7200000,16500000,18,515,6300000,17300000,10600000,1,2.2916663483796738,34200000,0.48245612624397294,600000.0,916666.6666666666,1.5277752314857251
2,1,0,7600000,19300000,12,463,1500000,16000000,9600000,1,2.539473350069296,27100000,0.7121770954916201,633333.3333333334,1608333.3333333333,2.539469674521566
4,1,1,7000000,26700000,4,486,12200000,18800000,6000000,0,3.814285169387833,37000000,0.721621602118335,583333.3333333334,6675000.0,11.44283752656424
0,1,0,5700000,13000000,6,328,7500000,20700000,8200000,1,2.2807013542629204,36400000,0.35714284733124047,475000.0,2166666.6666666665,4.561393905837391
2,1,0,8200000,30600000,10,343,11500000,16900000,7000000,1,3.731706861986968,35400000,0.864406755242747,683333.3333333334,3060000.0,4.478042227255277
0,0,1,9000000,27800000,8,712,6700000,24400000,5800000,0,3.0888885456790507,36900000,0.753387513458333,750000.0,3475000.0,4.6333271555637925
3,1,0,3900000,11900000,6,607,6000000,8800000,2000000,0,3.0512812689022386,16800000,0.7083332911706375,325000.0,1983333.3333333333,6.102545325501563
0,0,0,6500000,16200000,4,812,10700000,20200000,6200000,0,2.4923073088757985,37100000,0.4366576701709523,541666.6666666666,4050000.0,7.476909273398265
4,1,1,2300000,7700000,16,589,4400000,6300000,2300000,0,3.347824631380595,13000000,0.5923076467455657,191666.66666666666,481250.0,2.510856465096704
1,1,0,5700000,21800000,18,657,3200000,21800000,3200000,0,3.8245607325332047,28200000,0.7730496179769639,475000.0,1211111.111111111,2.549702234545003
4,1,0,800000,2800000,12,453,300000,2900000,600000,1,3.499995625005469,3800000,0.7368419113573917,66666.66666666667,233333.33333333334,3.499947500787488
4,1,1,8400000,19700000,14,889,5800000,22000000,12100000,0,2.345237816043117,39900000,0.49373432346530516,700000.0,1407142.857142857,2.0102012099166386
1,0,1,4300000,17200000,4,564,6600000,11500000,2200000,0,3.999999069767658,20300000,0.8472905986556355,358333.3333333333,4300000.0,11.999966511721363
1,1,1,300000,900000,20,419,0,600000,300000,1,2.9999900000333333,900000,0.9999988888901234,25000.0,45000.0,1.7999280028798847
1,0,0,8700000,34000000,16,663,10700000,17800000,8100000,0,3.908045527810859,36600000,0.9289617232524119,725000.0,2125000.0,2.931030439958014
1,1,0,4400000,12100000,4,884,6500000,15000000,6000000,0,2.749999375000142,27500000,0.43999998400000057,366666.6666666667,3025000.0,8.249977500061362
1,0,1,5600000,16800000,16,528,6500000,12300000,3900000,1,2.99999946428581,22700000,0.7400880731238735,466666.6666666667,1050000.0,2.2499951785817602
2,0,0,600000,1300000,12,475,1100000,2300000,600000,1,2.1666630555615742,4000000,0.3249999187500203,50000.0,108333.33333333333,2.1666233341999828
4,1,1,2500000,5100000,20,695,4100000,6700000,3500000,0,2.0399991840003264,14300000,0.3566433317032635,208333.33333333334,255000.0,1.2239941248282007
5,1,0,3800000,10500000,10,759,6700000,8100000,5300000,0,2.763157167590219,20100000,0.5223880337120381,316666.6666666667,1050000.0,3.315779002803149
2,1,0,2500000,9600000,4,636,1000000,7300000,2000000,0,3.8399984640006144,10300000,0.9320387444622579,208333.33333333334,2400000.0,11.519944704265418
3,1,1,5500000,20400000,10,546,8200000,13500000,4000000,1,3.7090902347108665,25700000,0.7937742881799887,458333.3333333333,2040000.0,4.4508993798558985
5,0,1,4500000,17100000,2,639,7500000,12000000,6500000,0,3.799999155555743,26000000,0.6576922823964507,375000.0,8550000.0,22.799939200162132
4,1,0,1900000,4000000,10,388,1400000,5600000,900000,1,2.105262049862079,7900000,0.5063290498317659,158333.33333333334,400000.0,2.5262998338957856
5,0,1,6400000,20000000,12,594,2100000,16500000,5500000,0,3.1249995117188263,24100000,0.8298754842375318,533333.3333333334,1666666.6666666667,3.124994140635986
1,1,1,3800000,11100000,6,760,1800000,8700000,5700000,0,2.9210518628810886,16200000,0.685185142889806,316666.6666666667,1850000.0,5.842086814462691
4,1,1,6300000,16900000,16,582,3600000,23700000,6000000,0,2.6825392567398003,33300000,0.5075074922670423,525000.0,1056250.0,2.0119009297125148
3,1,0,300000,600000,6,896,400000,600000,400000,0,1.9999933333555555,1400000,0.42857112244919826,25000.0,100000.0,3.999840006399744
5,1,1,7100000,21800000,18,891,0,18900000,4700000,0,3.0704221027574503,23600000,0.9237287744182723,591666.6666666666,1211111.111111111,2.046944897182333
2,1,1,600000,1700000,2,495,200000,1200000,500000,1,2.8333286111189815,1900000,0.8947363711913836,50000.0,850000.0,16.999660006799864
3,0,1,4400000,15300000,16,865,8400000,15000000,3400000,0,3.4772719369836507,26800000,0.5708955010859887,366666.6666666667,956250.0,2.6079474328706373
4,1,0,7600000,20800000,12,775,13600000,19200000,6400000,0,2.736841745152402,39200000,0.5306122313619329,633333.3333333334,1733333.3333333333,2.736837783940341
5,0,1,8700000,26400000,10,318,2900000,23200000,9200000,1,3.034482409829608,35300000,0.7478753329213786,725000.0,2640000.0,3.641374287759603
3,0,1,5600000,12700000,12,395,9300000,22000000,6400000,1,2.2678567378827252,37700000,0.3368700175896547,466666.6666666667,1058333.3333333333,2.2678522831736787
4,1,0,4100000,13100000,14,772,4200000,10500000,3800000,0,3.1951211719216652,18500000,0.7081080698319963,341666.6666666667,935714.2857142857,2.7386679425746627
2,1,1,7900000,16100000,18,318,2900000,29900000,9300000,1,2.0379744255728576,42100000,0.3824227937666795,658333.3333333334,894444.4444444445,1.3586477252608393
3,1,1,5600000,20900000,14,649,10700000,13000000,8200000,0,3.7321421906888945,31900000,0.6551723932547839,466666.6666666667,1492857.142857143,3.198972736895156
3,1,0,1200000,3100000,10,438,2200000,3900000,1000000,1,2.5833311805573493,7100000,0.43661965681413284,100000.0,310000.0,3.099969000309997
5,0,0,6900000,19700000,6,588,7500000,17100000,7300000,0,2.855072049989558,31900000,0.6175548395750834,575000.0,3283333.3333333335,5.710134996866673
5,1,0,2700000,5600000,2,815,2000000,7100000,2600000,0,2.0740733058987755,11700000,0.47863243772372327,225000.0,2800000.0,12.444389136048285
4,0,1,9800000,22100000,4,364,11100000,26500000,7300000,1,2.2551018107038967,44900000,0.4922048888150359,816666.6666666666,5525000.0,6.7652978384108104
2,1,0,9300000,32300000,4,586,6400000,37000000,10400000,0,3.473117906116354,53800000,0.60037173605257,775000.0,8075000.0,10.4193413943982
4,1,0,6700000,25300000,12,555,3600000,23500000,4900000,0,3.776118839385248,32000000,0.7906249752929695,558333.3333333334,2108333.3333333335,3.776112639798257
4,0,0,1300000,4600000,10,312,600000,3100000,800000,1,3.538458816570141,4500000,1.0222219950617788,108333.33333333333,460000.0,4.246114651249373
2,0,1,7900000,17100000,16,605,14100000,21900000,10400000,0,2.164556688030799,46400000,0.3685344748160673,658333.3333333334,1068750.0,1.6234152555717636
5,1,0,6700000,23200000,18,672,6700000,20800000,5400000,0,3.462686050345366,32900000,0.7051671518186277,558333.3333333334,1288888.888888889,2.3084535768990664
2,1,1,2100000,4500000,18,591,500000,5500000,1500000,0,2.1428561224494653,7500000,0.5999999200000107,175000.0,250000.0,1.4285632653527693
4,0,1,4700000,11000000,4,321,100000,9600000,6900000,1,2.3404250339521204,16600000,0.66265056249093,391666.6666666667,2750000.0,7.0212586691268015
2,0,0,3700000,13400000,16,393,600000,14200000,3500000,1,3.6216206428052318,18300000,0.7322403971453335,308333.3333333333,837500.0,2.7162074068948967
0,0,1,5800000,21800000,2,561,7200000,15000000,4200000,0,3.758620041617234,26400000,0.825757544478881,483333.3333333333,10900000.0,22.551677479287974
5,0,1,2400000,6900000,20,725,400000,8800000,2400000,0,2.8749988020838324,11600000,0.5948275349286608,200000.0,345000.0,1.7249913750431247
1,1,1,8100000,27600000,16,438,10500000,32200000,8000000,1,3.407406986739878,50700000,0.5443786874875999,675000.0,1725000.0,2.555551769552934
5,0,1,5400000,21400000,12,399,9700000,12400000,6800000,1,3.962962229081069,28900000,0.7404844034434462,450000.0,1783333.3333333333,3.9629541563981707
0,0,0,1400000,5400000,8,592,400000,4300000,800000,0,3.8571401020427842,5500000,0.9818180033058176,116666.66666666667,675000.0,5.78566469430262
2,1,0,2500000,8600000,8,835,4000000,7700000,1300000,0,3.4399986240005505,13000000,0.6615384106508915,208333.33333333334,1075000.0,5.159975232118885
0,1,1,1600000,5300000,4,733,2100000,5500000,1100000,0,3.312497929688794,8700000,0.6091953322763985,133333.33333333334,1325000.0,9.93742546930898
0,1,0,3700000,10600000,20,484,1300000,13900000,3500000,1,2.8648640905772726,18700000,0.5668448894735353,308333.3333333333,530000.0,1.71891334406483
5,1,1,500000,1800000,20,615,700000,1100000,300000,0,3.5999928000144,2100000,0.8571424489797862,41666.666666666664,90000.0,2.1599481612441305
3,1,1,5300000,19500000,4,591,4700000,19800000,7900000,0,3.6792445888217755,32400000,0.601851833276178,441666.6666666667,4875000.0,11.03771085801315
0,0,1,2800000,6800000,12,349,2000000,11100000,1400000,1,2.4285705612247996,14500000,0.4689654848989321,233333.33333333334,566666.6666666666,2.428561020452769
1,0,1,9600000,29900000,18,478,15200000,38200000,9400000,1,3.114583008897603,62800000,0.4761146421000853,800000.0,1661111.111111111,2.076386293406022
4,0,0,2200000,7800000,20,633,3900000,8400000,1900000,0,3.5454529338850302,14200000,0.5492957359650891,183333.33333333334,390000.0,2.1272611240302326
1,1,1,8400000,30900000,8,378,1000000,25900000,11100000,1,3.6785709906463104,38000000,0.8131578733379508,700000.0,3862500.0,5.517849260215343
1,1,0,2100000,5300000,20,461,3800000,8100000,1700000,1,2.523808321996037,13600000,0.389705853698099,175000.0,265000.0,1.5142770612739356
2,1,1,2800000,7000000,2,834,2900000,8100000,1300000,0,2.499999107143176,12300000,0.569105644788159,233333.33333333334,3500000.0,14.999935714561223
0,1,0,2500000,5800000,20,671,500000,7500000,2000000,0,2.319999072000371,10000000,0.5799999420000058,208333.33333333334,290000.0,1.3919933184320714
3,0,1,1700000,5800000,10,524,2900000,6600000,800000,1,3.4117626989631185,10300000,0.5631067414459474,141666.66666666666,580000.0,4.094088747608841
3,0,0,6100000,20700000,4,816,5400000,24200000,5900000,0,3.3934420666488414,35500000,0.5830985751239838,508333.3333333333,5175000.0,10.18030784201736
3,0,0,4100000,11700000,10,729,6200000,15400000,2100000,0,2.8536578405712585,23700000,0.49367086524595505,341666.6666666667,1170000.0,3.424380221326181
5,1,1,4500000,12700000,8,307,3800000,12600000,2700000,1,2.8222215950618676,19100000,0.664921431155946,375000.0,1587500.0,4.233322044474548
2,0,1,5600000,19100000,8,350,1200000,14200000,4200000,1,3.410713676658272,19600000,0.9744897461995028,466666.6666666667,2387500.0,5.116060465584717
3,1,1,5800000,16600000,10,444,5900000,15000000,8500000,1,2.86206847205716,29400000,0.5646258311351758,483333.3333333333,1660000.0,3.4344756528089944
4,1,0,8600000,26700000,10,895,8800000,22600000,6900000,0,3.1046508017847905,38300000,0.6971279191350412,716666.6666666666,2670000.0,3.7255761968704233
2,0,0,2900000,10500000,20,708,600000,7700000,4300000,0,3.6206884066591702,12600000,0.8333332671957725,241666.66666666666,525000.0,2.1724048038421913
2,1,1,8300000,17600000,2,355,700000,28400000,6800000,1,2.120481672231124,35900000,0.4902506827228222,691666.6666666666,8800000.0,12.722873171749631
5,1,0,2400000,5100000,6,756,200000,5300000,3400000,0,2.1249991145837024,8900000,0.5730336434793659,200000.0,850000.0,4.24997875010625
4,0,0,5600000,12000000,4,719,2900000,14500000,3400000,0,2.14285676020415,20800000,0.5769230491863918,466666.6666666667,3000000.0,6.428557653090743
1,0,1,9500000,35400000,14,439,1200000,20200000,13500000,1,3.7263153972299583,34900000,1.0143266185006699,791666.6666666666,2528571.4285714286,3.1939809279037905
4,1,1,4900000,15900000,10,668,8300000,14900000,2800000,0,3.2448972969597354,26000000,0.6115384380177524,408333.3333333333,1590000.0,3.893868015017106
4,1,1,5900000,16500000,2,765,9400000,20000000,3500000,0,2.7966096954898823,32900000,0.5015197415951447,491666.6666666667,8250000.0,16.779626888894462
5,0,1,500000,1500000,4,476,200000,1100000,700000,0,2.999994000012,2000000,0.7499996250001875,41666.666666666664,375000.0,8.999784005183876
3,0,0,7000000,21700000,14,781,8500000,19300000,9600000,0,3.09999955714292,37400000,0.5802138882295752,583333.3333333334,1550000.0,2.657138302048625
1,1,0,3500000,12700000,4,350,6800000,12900000,1800000,0,3.628570391837031,21500000,0.5906976469442955,291666.6666666667,3175000.0,10.885676963393268
0,0,0,5200000,12200000,16,783,2000000,11400000,5100000,0,2.346153394970501,18500000,0.6594594238130042,433333.3333333333,762500.0,1.7596113239738678
3,0,1,6300000,19900000,12,770,2400000,15500000,3100000,0,3.158729657344499,21000000,0.9476190024943332,525000.0,1658333.3333333333,3.158724142112745
2,1,0,8400000,28300000,10,822,16000000,33000000,4400000,0,3.3690472179705693,53400000,0.5299625368920873,700000.0,2830000.0,4.04285136735519
1,1,1,7500000,22500000,14,469,9600000,16200000,4500000,1,2.9999996000000535,30300000,0.7425742329183421,625000.0,1607142.857142857,2.57142445714944
2,0,0,3300000,13000000,16,300,5900000,7400000,3100000,1,3.939392745638562,16400000,0.7926828784949465,275000.0,812500.0,2.9545347107828697
2,1,0,8800000,22400000,14,692,5100000,18600000,10900000,0,2.54545425619838,34600000,0.6473988252196872,733333.3333333334,1600000.0,2.181815206615627
5,0,0,200000,700000,18,707,100000,500000,200000,0,3.4999825000874996,800000,0.8749989062513672,16666.666666666668,38888.88888888889,2.333193341732829
5,1,1,8000000,29100000,4,658,8600000,28800000,4600000,0,3.637499545312557,42000000,0.6928571263605446,666666.6666666666,7275000.0,10.912483631274554
3,0,0,1000000,4000000,6,625,100000,2800000,500000,0,3.999996000004,3400000,1.1764702422146347,83333.33333333333,666666.6666666666,7.999904001151986
1,0,0,9400000,26700000,10,343,2500000,28600000,13200000,1,2.8404252297419967,44300000,0.6027087900065736,783333.3333333334,2670000.0,3.4085062870132505
5,0,0,2100000,7300000,18,358,3200000,7200000,2200000,1,3.476188820862466,12600000,0.5793650333837275,175000.0,405555.55555555556,2.3174470749056035
4,0,1,5400000,11500000,20,705,3800000,13500000,6100000,0,2.1296292352538453,23400000,0.4914529704507278,450000.0,575000.0,1.2777749382779149
2,0,1,4700000,15100000,8,799,2500000,10700000,4700000,0,3.2127652738797288,17900000,0.8435753718672977,391666.6666666667,1887500.0,4.819136631991578
3,0,0,8800000,33700000,12,397,16000000,22200000,8800000,1,3.8295450193698843,47000000,0.7170212613399731,733333.3333333334,2808333.3333333335,3.8295402324451375
5,0,0,3200000,12200000,6,493,6200000,6700000,2100000,1,3.8124988085941225,15000000,0.8133332791111147,266666.6666666667,2033333.3333333333,7.624971406357226
0,0,1,7200000,21900000,4,446,10900000,24500000,7600000,0,3.0416662442130216,43000000,0.5093023137371555,600000.0,5475000.0,9.124984791692015
2,1,1,2500000,7200000,16,315,3300000,4900000,2800000,1,2.879998848000461,11000000,0.6545453950413277,208333.33333333334,450000.0,2.1599896320497662
5,1,1,6900000,15700000,14,887,5300000,25200000,4500000,0,2.2753619890779726,35000000,0.4485714157551024,575000.0,1121428.5714285714,1.9503071671676595
5,0,1,5700000,20500000,16,429,1900000,22400000,3900000,1,3.596490597106913,28200000,0.7269503288315486,475000.0,1281250.0,2.6973627423942266
4,0,1,5500000,15100000,18,673,8000000,13900000,7200000,0,2.7454540462810826,29100000,0.5189003258109853,458333.3333333333,838888.8888888889,1.8302990369233134
4,1,1,9200000,29100000,10,731,8300000,35800000,5000000,0,3.1630431344518333,49100000,0.5926680123692869,766666.6666666666,2910000.0,3.7956472230688396
5,0,1,5700000,11500000,2,732,3700000,15600000,5300000,0,2.017543505694122,24600000,0.4674796557935099,475000.0,5750000.0,12.105237673183845
5,0,1,5000000,16400000,14,525,9100000,15300000,3300000,1,3.279999344000131,27700000,0.5920577403589263,416666.6666666667,1171428.5714285714,2.8114218240161937
4,1,0,2300000,5500000,6,343,4100000,4800000,3200000,1,2.3913033081289963,12100000,0.4545454169797176,191666.66666666666,916666.6666666666,4.78258374304134
0,1,1,3000000,11000000,16,331,4500000,6600000,2400000,1,3.6666654444448517,13500000,0.8148147544581663,250000.0,687500.0,2.7499890000439997
0,1,0,7900000,26200000,18,845,14700000,27400000,6300000,0,3.316455276398066,48400000,0.5413223028652416,658333.3333333334,1455555.5555555555,2.210967105703974
2,0,0,2000000,6200000,16,696,600000,5400000,1300000,0,3.099998450000775,7300000,0.8493149521486367,166666.66666666666,387500.0,2.3249860500837
5,1,0,2700000,8700000,14,772,2800000,7600000,3700000,0,3.2222210288070263,14100000,0.6170212328353736,225000.0,621428.5714285715,2.7618924868270427
3,0,1,6400000,15800000,18,628,2700000,24800000,5300000,0,2.468749614257873,32800000,0.4817073023869725,533333.3333333334,877777.7777777778,1.6458302474016193
0,1,1,8200000,19100000,2,764,8900000,20500000,4000000,0,2.329268008625853,33400000,0.5718562703037045,683333.3333333334,9550000.0,13.975589304015651
1,0,0,2800000,6900000,14,553,4900000,6800000,4200000,0,2.464284834183988,15900000,0.43396223685772095,233333.33333333334,492857.14285714284,2.112235845519846
1,1,0,8900000,20000000,2,653,600000,17800000,9900000,0,2.247190758742611,28300000,0.7067137559465104,741666.6666666666,10000000.0,13.483127887917455
1,1,0,5100000,20000000,4,506,8900000,20300000,6700000,0,3.9215678585161062,35900000,0.5571030485486616,425000.0,5000000.0,11.764678200757174
3,0,0,2800000,8500000,20,431,1700000,7800000,2200000,1,3.0357132015309993,11700000,0.7264956644020799,233333.33333333334,425000.0,1.821420765339577
2,1,1,6100000,12300000,18,697,9100000,12600000,3500000,0,2.016393112066703,25200000,0.48809521872638023,508333.3333333333,683333.3333333334,1.344259650636753
2,1,0,8400000,24500000,6,588,1300000,22900000,10400000,0,2.9166663194444857,34600000,0.7080924650840328,700000.0,4083333.3333333335,5.833325000011905
